timestamp,hour,day_of_week,month,day,is_weekend,is_business_hour,is_holiday,sin_time,cos_time,sin_day,cos_day,QPS,base_instances,instances
2024-01-01 14:00:00,14,6,1,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,256.94005974834147,4,4
2024-01-01 15:00:00,15,6,1,1,1,0,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,287.8726079942941,4,2
2024-01-01 16:00:00,16,6,1,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,116.52306470942172,3,2
2024-01-01 17:00:00,17,6,1,1,1,0,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,140.24915527996382,3,2
2024-01-01 18:00:00,18,6,1,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,249.63072812664498,4,2
2024-01-01 19:00:00,19,6,1,1,1,0,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,245.883293565371,4,2
2024-01-01 20:00:00,20,6,1,1,1,0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,218.76697436178753,4,2
2024-01-01 21:00:00,21,6,1,1,1,0,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,195.51332396319586,3,3
2024-01-01 22:00:00,22,6,1,1,1,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,205.64849676935393,4,2
2024-01-01 23:00:00,23,6,1,1,1,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,192.64391830729818,3,4
2024-01-02 00:00:00,0,0,1,2,0,0,1,0.0,1.0,0.0,1.0,70.34735694031997,2,2
2024-01-02 01:00:00,1,0,1,2,0,0,1,0.25881904510252074,0.9659258262890683,0.0,1.0,225.83655531084676,4,2
2024-01-02 02:00:00,2,0,1,2,0,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,241.04318776757208,4,2
2024-01-02 03:00:00,3,0,1,2,0,0,1,0.7071067811865475,0.7071067811865476,0.0,1.0,74.21815378819137,2,2
2024-01-02 04:00:00,4,0,1,2,0,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,72.89046744149886,2,2
2024-01-02 05:00:00,5,0,1,2,0,0,1,0.9659258262890683,0.25881904510252074,0.0,1.0,232.5158520930603,4,2
2024-01-02 06:00:00,6,0,1,2,0,0,1,1.0,6.123233995736766e-17,0.0,1.0,256.5967130856875,4,3
2024-01-02 07:00:00,7,0,1,2,0,0,1,0.9659258262890683,-0.25881904510252063,0.0,1.0,268.97732790156033,4,3
2024-01-02 08:00:00,8,0,1,2,0,0,1,0.8660254037844387,-0.49999999999999983,0.0,1.0,292.24038803956256,4,4
2024-01-02 09:00:00,9,0,1,2,0,1,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,290.685449608131,4,6
2024-01-02 10:00:00,10,0,1,2,0,1,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,166.83363701954428,3,5
2024-01-02 11:00:00,11,0,1,2,0,1,1,0.258819045102521,-0.9659258262890682,0.0,1.0,146.34344382519356,3,3
2024-01-02 12:00:00,12,0,1,2,0,1,1,1.2246467991473532e-16,-1.0,0.0,1.0,144.75987194603505,3,3
2024-01-02 13:00:00,13,0,1,2,0,1,1,-0.2588190451025208,-0.9659258262890683,0.0,1.0,324.00950007445726,5,5
2024-01-02 14:00:00,14,0,1,2,0,1,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,316.81768285366934,5,5
2024-01-02 15:00:00,15,0,1,2,0,1,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,317.7753975276346,5,5
2024-01-02 16:00:00,16,0,1,2,0,1,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,333.91074626468367,5,7
2024-01-02 17:00:00,17,0,1,2,0,1,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,322.18229187770874,5,5
2024-01-02 18:00:00,18,0,1,2,0,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,317.6405528317495,5,5
2024-01-02 19:00:00,19,0,1,2,0,0,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,278.60391943601036,4,5
2024-01-02 20:00:00,20,0,1,2,0,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,276.9700869805081,4,3
2024-01-02 21:00:00,21,0,1,2,0,0,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,230.88873541832342,4,5
2024-01-02 22:00:00,22,0,1,2,0,0,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,239.29677008964828,4,3
2024-01-02 23:00:00,23,0,1,2,0,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,230.07116758047792,4,3
2024-01-03 00:00:00,0,1,1,3,0,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,262.25752054573775,4,4
2024-01-03 01:00:00,1,1,1,3,0,0,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,215.38950757171406,4,2
2024-01-03 02:00:00,2,1,1,3,0,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,208.60247182286975,4,2
2024-01-03 03:00:00,3,1,1,3,0,0,1,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,216.82377043391725,4,2
2024-01-03 04:00:00,4,1,1,3,0,0,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,82.61768044117674,2,2
2024-01-03 05:00:00,5,1,1,3,0,0,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,243.75692631783485,4,4
2024-01-03 06:00:00,6,1,1,3,0,0,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,264.71409666056377,4,3
2024-01-03 07:00:00,7,1,1,3,0,0,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,295.13696376325714,4,3
2024-01-03 08:00:00,8,1,1,3,0,0,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,136.66989573032046,3,3
2024-01-03 09:00:00,9,1,1,3,0,1,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,318.46442471979475,5,5
2024-01-03 10:00:00,10,1,1,3,0,1,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,335.6172337754267,5,7
2024-01-03 11:00:00,11,1,1,3,0,1,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,302.1247500124274,5,7
2024-01-03 12:00:00,12,1,1,3,0,1,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,156.5588947734527,3,3
2024-01-03 13:00:00,13,1,1,3,0,1,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,174.77793596972862,3,3
2024-01-03 14:00:00,14,1,1,3,0,1,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,329.38906297944976,5,5
2024-01-03 15:00:00,15,1,1,3,0,1,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,367.58215530490605,5,5
2024-01-03 16:00:00,16,1,1,3,0,1,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,368.12621518829343,5,5
2024-01-03 17:00:00,17,1,1,3,0,1,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,329.8391595690858,5,5
2024-01-03 18:00:00,18,1,1,3,0,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,307.66401129443796,5,5
2024-01-03 19:00:00,19,1,1,3,0,0,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,266.8478983130155,4,3
2024-01-03 20:00:00,20,1,1,3,0,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,257.7863800551916,4,3
2024-01-03 21:00:00,21,1,1,3,0,0,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,260.28619129927563,4,3
2024-01-03 22:00:00,22,1,1,3,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,231.4021827109074,4,5
2024-01-03 23:00:00,23,1,1,3,0,0,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,272.23471431129906,4,3
2024-01-04 00:00:00,0,2,1,4,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,155.63051399507557,3,2
2024-01-04 01:00:00,1,2,1,4,0,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,119.55446041977547,3,2
2024-01-04 02:00:00,2,2,1,4,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,115.02456404027448,3,2
2024-01-04 03:00:00,3,2,1,4,0,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,155.7873115899233,3,2
2024-01-04 04:00:00,4,2,1,4,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,136.53364121214844,3,2
2024-01-04 05:00:00,5,2,1,4,0,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,145.241457021267,3,2
2024-01-04 06:00:00,6,2,1,4,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,157.36345316097396,3,3
2024-01-04 07:00:00,7,2,1,4,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,166.33420350973046,3,3
2024-01-04 08:00:00,8,2,1,4,0,0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,206.76093127648386,4,5
2024-01-04 09:00:00,9,2,1,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,222.98927397074473,4,5
2024-01-04 10:00:00,10,2,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,221.19225485926782,4,5
2024-01-04 11:00:00,11,2,1,4,0,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,250.78895630368737,4,5
2024-01-04 12:00:00,12,2,1,4,0,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,184.54339877107515,3,4
2024-01-04 13:00:00,13,2,1,4,0,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,221.7017398036035,4,5
2024-01-04 14:00:00,14,2,1,4,0,1,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,222.13834443975097,4,5
2024-01-04 15:00:00,15,2,1,4,0,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,223.65730763307383,4,5
2024-01-04 16:00:00,16,2,1,4,0,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,229.82734509283665,4,5
2024-01-04 17:00:00,17,2,1,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,231.73641722914581,4,5
2024-01-04 18:00:00,18,2,1,4,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,194.9249047676023,3,4
2024-01-04 19:00:00,19,2,1,4,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,203.88842287152687,4,4
2024-01-04 20:00:00,20,2,1,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,186.73821865125655,3,3
2024-01-04 21:00:00,21,2,1,4,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,156.03037745987274,3,3
2024-01-04 22:00:00,22,2,1,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,163.52049817468236,3,3
2024-01-04 23:00:00,23,2,1,4,0,0,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,109.63970276185107,3,3
2024-01-05 00:00:00,0,3,1,5,0,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,158.60966830032635,3,2
2024-01-05 01:00:00,1,3,1,5,0,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,125.24910918312038,3,2
2024-01-05 02:00:00,2,3,1,5,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,135.38856862684253,3,2
2024-01-05 03:00:00,3,3,1,5,0,0,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,118.05119246142144,3,2
2024-01-05 04:00:00,4,3,1,5,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,134.6255979423923,3,2
2024-01-05 05:00:00,5,3,1,5,0,0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,156.82842566515006,3,2
2024-01-05 06:00:00,6,3,1,5,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,138.41904994507763,3,3
2024-01-05 07:00:00,7,3,1,5,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,124.00571197111047,3,3
2024-01-05 08:00:00,8,3,1,5,0,0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,218.58951072502566,4,5
2024-01-05 09:00:00,9,3,1,5,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,198.22706590018808,3,4
2024-01-05 10:00:00,10,3,1,5,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,229.1570826856671,4,5
2024-01-05 11:00:00,11,3,1,5,0,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,218.94017338619102,4,5
2024-01-05 12:00:00,12,3,1,5,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,186.84852642492908,3,4
2024-01-05 13:00:00,13,3,1,5,0,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,204.62952493031503,4,5
2024-01-05 14:00:00,14,3,1,5,0,1,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,225.0344053361592,4,5
2024-01-05 15:00:00,15,3,1,5,0,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,222.90460657725117,4,5
2024-01-05 16:00:00,16,3,1,5,0,1,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,225.46061997443726,4,5
2024-01-05 17:00:00,17,3,1,5,0,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,263.2334862933707,4,5
2024-01-05 18:00:00,18,3,1,5,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,174.19632131057972,3,4
2024-01-05 19:00:00,19,3,1,5,0,0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,203.63537569797288,4,4
2024-01-05 20:00:00,20,3,1,5,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,190.53792945365245,3,3
2024-01-05 21:00:00,21,3,1,5,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,142.23625181708985,3,3
2024-01-05 22:00:00,22,3,1,5,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,146.40112791555526,3,3
2024-01-05 23:00:00,23,3,1,5,0,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,153.18000794421982,3,3
2024-01-06 00:00:00,0,4,1,6,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,142.81854881986933,3,2
2024-01-06 01:00:00,1,4,1,6,0,0,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,113.57296577376974,3,2
2024-01-06 02:00:00,2,4,1,6,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,97.00647358955777,2,2
2024-01-06 03:00:00,3,4,1,6,0,0,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,133.48068015101705,3,2
2024-01-06 04:00:00,4,4,1,6,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,134.8006150163647,3,2
2024-01-06 05:00:00,5,4,1,6,0,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,126.00598049406958,3,2
2024-01-06 06:00:00,6,4,1,6,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,132.18716721532797,3,3
2024-01-06 07:00:00,7,4,1,6,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,143.01893357984406,3,3
2024-01-06 08:00:00,8,4,1,6,0,0,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,177.60824344476654,3,4
2024-01-06 09:00:00,9,4,1,6,0,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,169.66878348935353,3,4
2024-01-06 10:00:00,10,4,1,6,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,185.54529894264908,3,4
2024-01-06 11:00:00,11,4,1,6,0,1,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,210.54605375580368,4,5
2024-01-06 12:00:00,12,4,1,6,0,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,178.25493246229206,3,4
2024-01-06 13:00:00,13,4,1,6,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,154.69817371187892,3,4
2024-01-06 14:00:00,14,4,1,6,0,1,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,205.7971144041245,4,5
2024-01-06 15:00:00,15,4,1,6,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,203.83198727875984,4,5
2024-01-06 16:00:00,16,4,1,6,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,227.66220084222584,4,5
2024-01-06 17:00:00,17,4,1,6,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,212.06274218036208,4,5
2024-01-06 18:00:00,18,4,1,6,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,197.0644197357793,3,4
2024-01-06 19:00:00,19,4,1,6,0,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,173.5050795462175,3,3
2024-01-06 20:00:00,20,4,1,6,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,150.59806631231442,3,3
2024-01-06 21:00:00,21,4,1,6,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,127.95737902746619,3,3
2024-01-06 22:00:00,22,4,1,6,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,166.750850820633,3,3
2024-01-06 23:00:00,23,4,1,6,0,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,143.00937356675996,3,3
2024-01-07 00:00:00,0,5,1,7,1,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,78.55549964066567,2,2
2024-01-07 01:00:00,1,5,1,7,1,0,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,92.76550572775477,2,2
2024-01-07 02:00:00,2,5,1,7,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,70.54400862680005,2,2
2024-01-07 03:00:00,3,5,1,7,1,0,0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,99.67470028136638,2,2
2024-01-07 04:00:00,4,5,1,7,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,75.69609565399611,2,2
2024-01-07 05:00:00,5,5,1,7,1,0,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,101.337774298896,3,2
2024-01-07 06:00:00,6,5,1,7,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,127.49777888564319,3,2
2024-01-07 07:00:00,7,5,1,7,1,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,147.56950531884723,3,3
2024-01-07 08:00:00,8,5,1,7,1,0,0,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,147.0232673243092,3,3
2024-01-07 09:00:00,9,5,1,7,1,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,179.75258831355094,3,2
2024-01-07 10:00:00,10,5,1,7,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,174.68324764199295,3,2
2024-01-07 11:00:00,11,5,1,7,1,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,144.36946142093853,3,2
2024-01-07 12:00:00,12,5,1,7,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,138.9510074102823,3,3
2024-01-07 13:00:00,13,5,1,7,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,167.96005599642226,3,2
2024-01-07 14:00:00,14,5,1,7,1,0,0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,187.3216490636772,3,2
2024-01-07 15:00:00,15,5,1,7,1,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,185.52996166565052,3,3
2024-01-07 16:00:00,16,5,1,7,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,200.83935102749737,4,3
2024-01-07 17:00:00,17,5,1,7,1,0,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,157.93349698203485,3,2
2024-01-07 18:00:00,18,5,1,7,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,157.74773556215533,3,2
2024-01-07 19:00:00,19,5,1,7,1,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,141.525207258965,3,2
2024-01-07 20:00:00,20,5,1,7,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,124.81847063241199,3,3
2024-01-07 21:00:00,21,5,1,7,1,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,101.93200498516038,3,2
2024-01-07 22:00:00,22,5,1,7,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,113.52597937362219,3,2
2024-01-07 23:00:00,23,5,1,7,1,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,100.92919955795087,3,2
2024-01-08 00:00:00,0,6,1,8,1,0,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,60.67932259963535,2,2
2024-01-08 01:00:00,1,6,1,8,1,0,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,128.2330172940667,3,2
2024-01-08 02:00:00,2,6,1,8,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,96.42556718318112,2,2
2024-01-08 03:00:00,3,6,1,8,1,0,0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,109.05427006908077,3,2
2024-01-08 04:00:00,4,6,1,8,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,103.79245827148273,3,2
2024-01-08 05:00:00,5,6,1,8,1,0,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,94.66480115938471,2,2
2024-01-08 06:00:00,6,6,1,8,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,110.3470707502362,3,2
2024-01-08 07:00:00,7,6,1,8,1,0,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,144.41698175848776,3,2
2024-01-08 08:00:00,8,6,1,8,1,0,0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,152.7400760202114,3,2
2024-01-08 09:00:00,9,6,1,8,1,0,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,156.78344985086352,3,2
2024-01-08 10:00:00,10,6,1,8,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,163.8835304989318,3,2
2024-01-08 11:00:00,11,6,1,8,1,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,152.61240851408118,3,3
2024-01-08 12:00:00,12,6,1,8,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,162.67233613678306,3,2
2024-01-08 13:00:00,13,6,1,8,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,154.58643171907542,3,2
2024-01-08 14:00:00,14,6,1,8,1,0,0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,172.55994247798066,3,2
2024-01-08 15:00:00,15,6,1,8,1,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,196.89586072152588,3,3
2024-01-08 16:00:00,16,6,1,8,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,174.93145941757882,3,2
